,path,class
699,../../purrlab/kimia-path_960/O34.tif,O
700,../../purrlab/kimia-path_960/O35.tif,O
701,../../purrlab/kimia-path_960/O36.tif,O
702,../../purrlab/kimia-path_960/O37.tif,O
703,../../purrlab/kimia-path_960/O38.tif,O
704,../../purrlab/kimia-path_960/O39.tif,O
705,../../purrlab/kimia-path_960/O4.tif,O
706,../../purrlab/kimia-path_960/O40.tif,O
707,../../purrlab/kimia-path_960/O41.tif,O
710,../../purrlab/kimia-path_960/O44.tif,O
712,../../purrlab/kimia-path_960/O46.tif,O
713,../../purrlab/kimia-path_960/O47.tif,O
714,../../purrlab/kimia-path_960/O48.tif,O
715,../../purrlab/kimia-path_960/O5.tif,O
717,../../purrlab/kimia-path_960/O7.tif,O
718,../../purrlab/kimia-path_960/O8.tif,O
719,../../purrlab/kimia-path_960/O9.tif,O
720,../../purrlab/kimia-path_960/P1.tif,P
721,../../purrlab/kimia-path_960/P10.tif,P
723,../../purrlab/kimia-path_960/P12.tif,P
726,../../purrlab/kimia-path_960/P15.tif,P
727,../../purrlab/kimia-path_960/P16.tif,P
728,../../purrlab/kimia-path_960/P17.tif,P
729,../../purrlab/kimia-path_960/P18.tif,P
730,../../purrlab/kimia-path_960/P19.tif,P
731,../../purrlab/kimia-path_960/P2.tif,P
732,../../purrlab/kimia-path_960/P20.tif,P
733,../../purrlab/kimia-path_960/P21.tif,P
734,../../purrlab/kimia-path_960/P22.tif,P
735,../../purrlab/kimia-path_960/P23.tif,P
736,../../purrlab/kimia-path_960/P24.tif,P
737,../../purrlab/kimia-path_960/P25.tif,P
738,../../purrlab/kimia-path_960/P26.tif,P
739,../../purrlab/kimia-path_960/P27.tif,P
740,../../purrlab/kimia-path_960/P28.tif,P
741,../../purrlab/kimia-path_960/P29.tif,P
743,../../purrlab/kimia-path_960/P30.tif,P
745,../../purrlab/kimia-path_960/P32.tif,P
746,../../purrlab/kimia-path_960/P33.tif,P
747,../../purrlab/kimia-path_960/P34.tif,P
748,../../purrlab/kimia-path_960/P35.tif,P
749,../../purrlab/kimia-path_960/P36.tif,P
750,../../purrlab/kimia-path_960/P37.tif,P
751,../../purrlab/kimia-path_960/P38.tif,P
752,../../purrlab/kimia-path_960/P39.tif,P
753,../../purrlab/kimia-path_960/P4.tif,P
754,../../purrlab/kimia-path_960/P40.tif,P
756,../../purrlab/kimia-path_960/P42.tif,P
757,../../purrlab/kimia-path_960/P43.tif,P
760,../../purrlab/kimia-path_960/P46.tif,P
762,../../purrlab/kimia-path_960/P48.tif,P
764,../../purrlab/kimia-path_960/P6.tif,P
765,../../purrlab/kimia-path_960/P7.tif,P
766,../../purrlab/kimia-path_960/P8.tif,P
767,../../purrlab/kimia-path_960/P9.tif,P
769,../../purrlab/kimia-path_960/Q10.tif,Q
770,../../purrlab/kimia-path_960/Q11.tif,Q
771,../../purrlab/kimia-path_960/Q12.tif,Q
774,../../purrlab/kimia-path_960/Q15.tif,Q
776,../../purrlab/kimia-path_960/Q17.tif,Q
777,../../purrlab/kimia-path_960/Q18.tif,Q
778,../../purrlab/kimia-path_960/Q19.tif,Q
779,../../purrlab/kimia-path_960/Q2.tif,Q
782,../../purrlab/kimia-path_960/Q22.tif,Q
783,../../purrlab/kimia-path_960/Q23.tif,Q
784,../../purrlab/kimia-path_960/Q24.tif,Q
785,../../purrlab/kimia-path_960/Q25.tif,Q
786,../../purrlab/kimia-path_960/Q26.tif,Q
787,../../purrlab/kimia-path_960/Q27.tif,Q
789,../../purrlab/kimia-path_960/Q29.tif,Q
791,../../purrlab/kimia-path_960/Q30.tif,Q
792,../../purrlab/kimia-path_960/Q31.tif,Q
793,../../purrlab/kimia-path_960/Q32.tif,Q
794,../../purrlab/kimia-path_960/Q33.tif,Q
795,../../purrlab/kimia-path_960/Q34.tif,Q
796,../../purrlab/kimia-path_960/Q35.tif,Q
797,../../purrlab/kimia-path_960/Q36.tif,Q
798,../../purrlab/kimia-path_960/Q37.tif,Q
799,../../purrlab/kimia-path_960/Q38.tif,Q
800,../../purrlab/kimia-path_960/Q39.tif,Q
802,../../purrlab/kimia-path_960/Q40.tif,Q
803,../../purrlab/kimia-path_960/Q41.tif,Q
804,../../purrlab/kimia-path_960/Q42.tif,Q
805,../../purrlab/kimia-path_960/Q43.tif,Q
806,../../purrlab/kimia-path_960/Q44.tif,Q
807,../../purrlab/kimia-path_960/Q45.tif,Q
808,../../purrlab/kimia-path_960/Q46.tif,Q
809,../../purrlab/kimia-path_960/Q47.tif,Q
810,../../purrlab/kimia-path_960/Q48.tif,Q
812,../../purrlab/kimia-path_960/Q6.tif,Q
813,../../purrlab/kimia-path_960/Q7.tif,Q
814,../../purrlab/kimia-path_960/Q8.tif,Q
815,../../purrlab/kimia-path_960/Q9.tif,Q
817,../../purrlab/kimia-path_960/R10.tif,R
818,../../purrlab/kimia-path_960/R11.tif,R
819,../../purrlab/kimia-path_960/R12.tif,R
821,../../purrlab/kimia-path_960/R14.tif,R
822,../../purrlab/kimia-path_960/R15.tif,R
823,../../purrlab/kimia-path_960/R16.tif,R
826,../../purrlab/kimia-path_960/R19.tif,R
827,../../purrlab/kimia-path_960/R2.tif,R
828,../../purrlab/kimia-path_960/R20.tif,R
829,../../purrlab/kimia-path_960/R21.tif,R
830,../../purrlab/kimia-path_960/R22.tif,R
831,../../purrlab/kimia-path_960/R23.tif,R
832,../../purrlab/kimia-path_960/R24.tif,R
833,../../purrlab/kimia-path_960/R25.tif,R
834,../../purrlab/kimia-path_960/R26.tif,R
835,../../purrlab/kimia-path_960/R27.tif,R
836,../../purrlab/kimia-path_960/R28.tif,R
837,../../purrlab/kimia-path_960/R29.tif,R
838,../../purrlab/kimia-path_960/R3.tif,R
839,../../purrlab/kimia-path_960/R30.tif,R
840,../../purrlab/kimia-path_960/R31.tif,R
841,../../purrlab/kimia-path_960/R32.tif,R
842,../../purrlab/kimia-path_960/R33.tif,R
844,../../purrlab/kimia-path_960/R35.tif,R
845,../../purrlab/kimia-path_960/R36.tif,R
846,../../purrlab/kimia-path_960/R37.tif,R
847,../../purrlab/kimia-path_960/R38.tif,R
848,../../purrlab/kimia-path_960/R39.tif,R
849,../../purrlab/kimia-path_960/R4.tif,R
850,../../purrlab/kimia-path_960/R40.tif,R
851,../../purrlab/kimia-path_960/R41.tif,R
852,../../purrlab/kimia-path_960/R42.tif,R
854,../../purrlab/kimia-path_960/R44.tif,R
858,../../purrlab/kimia-path_960/R48.tif,R
859,../../purrlab/kimia-path_960/R5.tif,R
860,../../purrlab/kimia-path_960/R6.tif,R
861,../../purrlab/kimia-path_960/R7.tif,R
862,../../purrlab/kimia-path_960/R8.tif,R
863,../../purrlab/kimia-path_960/R9.tif,R
865,../../purrlab/kimia-path_960/S10.tif,S
867,../../purrlab/kimia-path_960/S12.tif,S
868,../../purrlab/kimia-path_960/S13.tif,S
869,../../purrlab/kimia-path_960/S14.tif,S
870,../../purrlab/kimia-path_960/S15.tif,S
872,../../purrlab/kimia-path_960/S17.tif,S
873,../../purrlab/kimia-path_960/S18.tif,S
874,../../purrlab/kimia-path_960/S19.tif,S
875,../../purrlab/kimia-path_960/S2.tif,S
876,../../purrlab/kimia-path_960/S20.tif,S
877,../../purrlab/kimia-path_960/S21.tif,S
878,../../purrlab/kimia-path_960/S22.tif,S
879,../../purrlab/kimia-path_960/S23.tif,S
881,../../purrlab/kimia-path_960/S25.tif,S
883,../../purrlab/kimia-path_960/S27.tif,S
884,../../purrlab/kimia-path_960/S28.tif,S
885,../../purrlab/kimia-path_960/S29.tif,S
886,../../purrlab/kimia-path_960/S3.tif,S
887,../../purrlab/kimia-path_960/S30.tif,S
888,../../purrlab/kimia-path_960/S31.tif,S
890,../../purrlab/kimia-path_960/S33.tif,S
891,../../purrlab/kimia-path_960/S34.tif,S
892,../../purrlab/kimia-path_960/S35.tif,S
893,../../purrlab/kimia-path_960/S36.tif,S
894,../../purrlab/kimia-path_960/S37.tif,S
895,../../purrlab/kimia-path_960/S38.tif,S
896,../../purrlab/kimia-path_960/S39.tif,S
898,../../purrlab/kimia-path_960/S40.tif,S
900,../../purrlab/kimia-path_960/S42.tif,S
901,../../purrlab/kimia-path_960/S43.tif,S
902,../../purrlab/kimia-path_960/S44.tif,S
903,../../purrlab/kimia-path_960/S45.tif,S
904,../../purrlab/kimia-path_960/S46.tif,S
905,../../purrlab/kimia-path_960/S47.tif,S
906,../../purrlab/kimia-path_960/S48.tif,S
907,../../purrlab/kimia-path_960/S5.tif,S
910,../../purrlab/kimia-path_960/S8.tif,S
911,../../purrlab/kimia-path_960/S9.tif,S
912,../../purrlab/kimia-path_960/T1.tif,T
913,../../purrlab/kimia-path_960/T10.tif,T
915,../../purrlab/kimia-path_960/T12.tif,T
916,../../purrlab/kimia-path_960/T13.tif,T
918,../../purrlab/kimia-path_960/T15.tif,T
919,../../purrlab/kimia-path_960/T16.tif,T
921,../../purrlab/kimia-path_960/T18.tif,T
923,../../purrlab/kimia-path_960/T2.tif,T
924,../../purrlab/kimia-path_960/T20.tif,T
926,../../purrlab/kimia-path_960/T22.tif,T
927,../../purrlab/kimia-path_960/T23.tif,T
928,../../purrlab/kimia-path_960/T24.tif,T
929,../../purrlab/kimia-path_960/T25.tif,T
930,../../purrlab/kimia-path_960/T26.tif,T
931,../../purrlab/kimia-path_960/T27.tif,T
932,../../purrlab/kimia-path_960/T28.tif,T
934,../../purrlab/kimia-path_960/T3.tif,T
935,../../purrlab/kimia-path_960/T30.tif,T
937,../../purrlab/kimia-path_960/T32.tif,T
938,../../purrlab/kimia-path_960/T33.tif,T
939,../../purrlab/kimia-path_960/T34.tif,T
940,../../purrlab/kimia-path_960/T35.tif,T
941,../../purrlab/kimia-path_960/T36.tif,T
942,../../purrlab/kimia-path_960/T37.tif,T
943,../../purrlab/kimia-path_960/T38.tif,T
944,../../purrlab/kimia-path_960/T39.tif,T
945,../../purrlab/kimia-path_960/T4.tif,T
946,../../purrlab/kimia-path_960/T40.tif,T
947,../../purrlab/kimia-path_960/T41.tif,T
948,../../purrlab/kimia-path_960/T42.tif,T
949,../../purrlab/kimia-path_960/T43.tif,T
952,../../purrlab/kimia-path_960/T46.tif,T
953,../../purrlab/kimia-path_960/T47.tif,T
954,../../purrlab/kimia-path_960/T48.tif,T
955,../../purrlab/kimia-path_960/T5.tif,T
956,../../purrlab/kimia-path_960/T6.tif,T
957,../../purrlab/kimia-path_960/T7.tif,T
958,../../purrlab/kimia-path_960/T8.tif,T
959,../../purrlab/kimia-path_960/T9.tif,T
